day,proc,protocol,window,N,n_exp,n_soe
20140401,P,raw,day,8846,0.545786471035749,0.9239409674435334
20140401,P,merge_0.001s,day,4906,0.45121687992886794,0.8668488947527188
20140401,P,merge_0.01s,day,3948,0.5067969150753158,0.839025622839103
20140401,P,merge_0.1s,day,3198,0.54186371034029,0.8228367227628363
20140401,P,randomise_1s,10min,214,0.8393618764241102,
20140401,P,randomise_1s,10min,38,0.7499667156612868,
20140401,P,randomise_1s,10min,119,0.8022560845026685,
20140401,P,randomise_1s,10min,67,0.673360129602265,
20140401,P,randomise_1s,10min,119,0.7403394589583777,
20140401,P,randomise_1s,10min,201,0.7513893670361375,
20140401,P,randomise_1s,10min,266,0.7517345544270744,
20140401,P,randomise_1s,10min,222,0.6951279079204349,
20140401,P,randomise_1s,10min,192,0.7896604380461196,
20140401,P,randomise_1s,10min,158,0.8221044105667269,
20140401,P,randomise_1s,10min,146,0.6859349558367702,
20140401,P,randomise_1s,10min,265,0.7801163216528384,
20140401,P,randomise_1s,10min,263,0.7701700266039264,
20140401,P,randomise_1s,10min,167,0.7153271708592811,
20140401,P,randomise_1s,10min,185,0.8139002328315146,
20140401,P,randomise_1s,10min,192,0.7808522408165991,
20140401,P,randomise_1s,10min,70,0.6264736490569698,
20140401,P,randomise_1s,10min,51,0.6896668856659011,
20140401,P,randomise_1s,10min,127,0.7565741407053966,
20140401,P,randomise_1s,10min,57,0.7635516217157422,
20140401,P,randomise_1s,10min,95,0.7533308847039185,
20140401,P,randomise_1s,10min,78,0.6171104217393327,
20140401,P,randomise_1s,10min,114,0.7601162746159786,
20140401,P,randomise_1s,10min,136,0.6486392682270163,
20140401,P,randomise_1s,10min,77,0.6100705095609513,
20140401,P,randomise_1s,10min,60,0.7642375197103686,
20140401,P,randomise_1s,10min,54,0.7540255819054257,
20140401,P,randomise_1s,10min,133,0.7248663608153749,
20140401,P,randomise_1s,10min,180,0.7390367298740104,
20140401,P,randomise_1s,10min,74,0.7347410806054497,
20140401,P,randomise_1s,10min,58,0.7323499594085217,
20140401,P,randomise_1s,10min,82,0.7074238842457343,
20140401,P,randomise_1s,10min,126,0.7465571696840474,
20140401,P,randomise_1s,10min,94,0.7149930988348017,
20140401,P,randomise_1s,10min,81,0.7101582700954361,
20140401,P,randomise_1s,10min,69,0.6948937989940681,
20140401,P,randomise_1s,10min,57,0.677994846649776,
20140401,P,randomise_1s,10min,175,0.8099863988529109,
20140401,P,randomise_1s,10min,120,0.7155224665850394,
20140401,P,randomise_1s,10min,54,0.6224015482937373,
20140401,P,randomise_1s,10min,67,0.6365070904947951,
20140401,P,randomise_1s,10min,134,0.7666932402467677,
20140401,P,randomise_1s,10min,38,0.5930582378871678,
20140401,P,randomise_1s,10min,160,0.8175195712755478,
20140401,P,randomise_1s,10min,72,0.7282654652512185,
20140401,P,randomise_1s,10min,293,0.7964179213918073,
20140401,P,randomise_1s,10min,184,0.756568153812468,
20140401,P,randomise_1s,10min,139,0.7709552804515595,
20140401,P,randomise_1s,10min,789,0.8589707543097592,
20140401,P,randomise_1s,10min,219,0.7653048831424709,
20140401,P,randomise_1s,10min,109,0.7273309379726206,
20140401,P,randomise_1s,10min,138,0.7687430060154637,
20140401,P,randomise_1s,10min,133,0.716271960073473,
20140401,P,randomise_1s,10min,112,0.762027838453034,
20140401,P,randomise_1s,10min,90,0.7817279478402154,
20140401,P,randomise_1s,10min,173,0.8188975718692054,
20140401,P,randomise_1s,10min,106,0.7626813221406783,
20140401,P,randomise_1s,10min,160,0.7585932057210497,
20140401,P,randomise_1s,10min,41,0.6711757920413748,
20140401,P,randomise_1s,10min,51,0.5951744218658932,
20140401,P,randomise_1s,10min,28,0.6228023193699589,
20140401,P,randomise_1s,10min,68,0.6428788592634779,
20140401,P,randomise_1s,10min,24,0.4920522854023542,
20140401,P,randomise_1s,10min,44,0.7597723638374736,
20140401,P,randomise_1s,10min,21,0.8560948743093155,
20140401,P,randomise_1s,10min,27,0.5538244398058707,
20140401,P,randomise_1s,10min,31,0.6657513006923865,
20140401,P,randomise_1s,10min,33,0.5847601709697684,
20140401,P,randomise_1s,10min,32,0.8590245910224208,
20140401,P,randomise_1s,10min,32,0.7321524189009541,
20140401,P,randomise_1s,10min,28,0.5877531883921391,
20140401,P,randomise_1s,10min,52,0.661386610998578,
20140401,P,randomise_1s,10min,36,0.6669642213842726,
20140401,P,randomise_1s,10min,21,0.5865667175696515,
20140401,Tr,raw,day,24146,0.30168729426936153,0.9617454197063717
20140401,Tr,merge_0.001s,day,19120,0.49318855706438414,0.9558002352886307
20140401,Tr,merge_0.01s,day,16761,0.5731969254604684,0.9503151862273413
20140401,Tr,merge_0.1s,day,13574,0.7965186268471993,0.9517327169957381
20140401,Tr,randomise_1s,10min,498,0.684123575098423,
20140401,Tr,randomise_1s,10min,168,0.3541913150397759,
20140401,Tr,randomise_1s,10min,214,0.5771716945599891,
20140401,Tr,randomise_1s,10min,171,0.5241065745038866,
20140401,Tr,randomise_1s,10min,175,0.5131976185111066,
20140401,Tr,randomise_1s,10min,463,0.6919527595949735,
20140401,Tr,randomise_1s,10min,705,0.6277024942446823,
20140401,Tr,randomise_1s,10min,542,0.6456281357235535,
20140401,Tr,randomise_1s,10min,337,0.6299135835394,
20140401,Tr,randomise_1s,10min,450,0.6786684455610603,
20140401,Tr,randomise_1s,10min,509,0.666824258189339,
20140401,Tr,randomise_1s,10min,463,0.6057010320837365,
20140401,Tr,randomise_1s,10min,635,0.641690495890339,
20140401,Tr,randomise_1s,10min,580,0.6427160301803867,
20140401,Tr,randomise_1s,10min,321,0.6344241089842015,
20140401,Tr,randomise_1s,10min,486,0.6925194524119487,
20140401,Tr,randomise_1s,10min,291,0.5817073699436586,
20140401,Tr,randomise_1s,10min,209,0.5154899030861398,
20140401,Tr,randomise_1s,10min,303,0.6303894332643737,
20140401,Tr,randomise_1s,10min,176,0.5034183932103335,
20140401,Tr,randomise_1s,10min,416,0.7020163161032703,
20140401,Tr,randomise_1s,10min,425,0.7409080326925329,
20140401,Tr,randomise_1s,10min,287,0.5968281956799204,
20140401,Tr,randomise_1s,10min,238,0.5328573979414537,
20140401,Tr,randomise_1s,10min,259,0.6025125072771099,
20140401,Tr,randomise_1s,10min,159,0.5391090937558752,
20140401,Tr,randomise_1s,10min,231,0.6003632678011052,
20140401,Tr,randomise_1s,10min,393,0.6330233083136246,
20140401,Tr,randomise_1s,10min,284,0.6592606349563594,
20140401,Tr,randomise_1s,10min,201,0.6044826683685827,
20140401,Tr,randomise_1s,10min,160,0.6662050923029397,
20140401,Tr,randomise_1s,10min,313,0.6985426048868604,
20140401,Tr,randomise_1s,10min,493,0.6927919995133456,
20140401,Tr,randomise_1s,10min,279,0.5285632056793726,
20140401,Tr,randomise_1s,10min,249,0.6426848081884035,
20140401,Tr,randomise_1s,10min,202,0.633821721060998,
20140401,Tr,randomise_1s,10min,293,0.6594561732091342,
20140401,Tr,randomise_1s,10min,372,0.71489658543794,
20140401,Tr,randomise_1s,10min,334,0.5424031868896523,
20140401,Tr,randomise_1s,10min,168,0.48146682282773384,
20140401,Tr,randomise_1s,10min,278,0.615885237177306,
20140401,Tr,randomise_1s,10min,316,0.5835517471628966,
20140401,Tr,randomise_1s,10min,331,0.48440914203885144,
20140401,Tr,randomise_1s,10min,468,0.5672813049392962,
20140401,Tr,randomise_1s,10min,302,0.4552988364482366,
20140401,Tr,randomise_1s,10min,632,0.6475622572411421,
20140401,Tr,randomise_1s,10min,431,0.6437719460192572,
20140401,Tr,randomise_1s,10min,381,0.573522173260515,
20140401,Tr,randomise_1s,10min,1642,0.7304627376404096,
20140401,Tr,randomise_1s,10min,572,0.612168391084939,
20140401,Tr,randomise_1s,10min,325,0.5946690333801876,
20140401,Tr,randomise_1s,10min,525,0.7003925520233321,
20140401,Tr,randomise_1s,10min,433,0.6076143436098527,
20140401,Tr,randomise_1s,10min,316,0.5676319269729634,
20140401,Tr,randomise_1s,10min,328,0.5925701288303863,
20140401,Tr,randomise_1s,10min,491,0.6954155331925572,
20140401,Tr,randomise_1s,10min,435,0.6496483806630087,
20140401,Tr,randomise_1s,10min,404,0.5743152155962726,
20140401,Tr,randomise_1s,10min,186,0.468962898170028,
20140401,Tr,randomise_1s,10min,404,0.4508452449266716,
20140401,Tr,randomise_1s,10min,499,0.4308453238764421,
20140401,Tr,randomise_1s,10min,248,0.5033722784357588,
20140401,Tr,randomise_1s,10min,121,0.5220453356739703,
20140401,Tr,randomise_1s,10min,107,0.5902314376535125,
20140401,Tr,randomise_1s,10min,47,0.36071645342697406,
20140401,Tr,randomise_1s,10min,65,0.3292890856715106,
20140401,Tr,randomise_1s,10min,32,0.41953410819985754,
20140401,Tr,randomise_1s,10min,24,0.44590507126976753,
20140401,Tr,randomise_1s,10min,23,0.3609461731622007,
20140401,Tr,randomise_1s,10min,28,0.33423185886293094,
20140401,Tr,randomise_1s,10min,35,0.37694125093284664,
20140401,Tr,randomise_1s,10min,21,0.6636008354176912,
20140401,Tr,randomise_1s,10min,27,0.23170277909735382,
20140401,Tr,randomise_1s,10min,24,0.3405980353485125,
20140401,Tr,randomise_1s,10min,22,0.31001660125942926,
20140402,P,raw,day,10105,0.5640799451496045,0.9276721318154757
20140402,P,merge_0.001s,day,5488,0.4622098993165014,0.8812395313179708
20140402,P,merge_0.01s,day,4354,0.5228682627590467,0.8606906656666178
20140402,P,merge_0.1s,day,3473,0.5643237719111429,0.8468760848876561
20140402,P,randomise_1s,10min,141,0.7406983027430034,
20140402,P,randomise_1s,10min,108,0.8253745624810864,
20140402,P,randomise_1s,10min,43,0.7346292428610137,
20140402,P,randomise_1s,10min,42,0.7306860673073872,
20140402,P,randomise_1s,10min,145,0.7527673191094364,
20140402,P,randomise_1s,10min,124,0.6586282725698032,
20140402,P,randomise_1s,10min,133,0.6894458245684099,
20140402,P,randomise_1s,10min,175,0.7472523680226166,
20140402,P,randomise_1s,10min,96,0.7335761731779353,
20140402,P,randomise_1s,10min,113,0.7657996038951588,
20140402,P,randomise_1s,10min,118,0.7847985734204634,
20140402,P,randomise_1s,10min,171,0.7530582331239328,
20140402,P,randomise_1s,10min,117,0.6793788698389436,
20140402,P,randomise_1s,10min,538,0.8161837201288219,
20140402,P,randomise_1s,10min,231,0.7542164744818901,
20140402,P,randomise_1s,10min,142,0.776871136907495,
20140402,P,randomise_1s,10min,187,0.7622619457340484,
20140402,P,randomise_1s,10min,90,0.6581472630280729,
20140402,P,randomise_1s,10min,192,0.7957351163728632,
20140402,P,randomise_1s,10min,99,0.7389868166464787,
20140402,P,randomise_1s,10min,144,0.7340180995229117,
20140402,P,randomise_1s,10min,111,0.6569137505254649,
20140402,P,randomise_1s,10min,127,0.7375908866478988,
20140402,P,randomise_1s,10min,133,0.7032478535646711,
20140402,P,randomise_1s,10min,151,0.7532362676308194,
20140402,P,randomise_1s,10min,116,0.7243033224902102,
20140402,P,randomise_1s,10min,153,0.7753999897809772,
20140402,P,randomise_1s,10min,93,0.6662522814284904,
20140402,P,randomise_1s,10min,33,0.6537807282260707,
20140402,P,randomise_1s,10min,28,0.6662493228166768,
20140402,P,randomise_1s,10min,81,0.701714025178997,
20140402,P,randomise_1s,10min,41,0.7081679834525622,
20140402,P,randomise_1s,10min,85,0.7200632630282764,
20140402,P,randomise_1s,10min,77,0.754530933850819,
20140402,P,randomise_1s,10min,118,0.717571754842624,
20140402,P,randomise_1s,10min,98,0.6870176138078236,
20140402,P,randomise_1s,10min,40,0.5597413220791208,
20140402,P,randomise_1s,10min,1134,0.8418357943814506,
20140402,P,randomise_1s,10min,196,0.7126753944917438,
20140402,P,randomise_1s,10min,217,0.7290837649818641,
20140402,P,randomise_1s,10min,101,0.7285432384602933,
20140402,P,randomise_1s,10min,267,0.8122667933999106,
20140402,P,randomise_1s,10min,217,0.8425183703864513,
20140402,P,randomise_1s,10min,102,0.7505214829128652,
20140402,P,randomise_1s,10min,289,0.7571311583993455,
20140402,P,randomise_1s,10min,161,0.7834515245323177,
20140402,P,randomise_1s,10min,156,0.662251425559901,
20140402,P,randomise_1s,10min,101,0.7503495163063408,
20140402,P,randomise_1s,10min,480,0.8573624985345859,
20140402,P,randomise_1s,10min,284,0.7366523732592768,
20140402,P,randomise_1s,10min,205,0.728159339532009,
20140402,P,randomise_1s,10min,145,0.7675150611456627,
20140402,P,randomise_1s,10min,154,0.7511180827348842,
20140402,P,randomise_1s,10min,57,0.7912711810909582,
20140402,P,randomise_1s,10min,132,0.8063993431874357,
20140402,P,randomise_1s,10min,186,0.752023435569702,
20140402,P,randomise_1s,10min,103,0.7539448436514612,
20140402,P,randomise_1s,10min,94,0.7183547638448361,
20140402,P,randomise_1s,10min,85,0.7237618669757393,
20140402,P,randomise_1s,10min,86,0.7788696714799852,
20140402,P,randomise_1s,10min,25,0.5901635545582333,
20140402,P,randomise_1s,10min,34,0.7598038526673216,
20140402,P,randomise_1s,10min,25,0.8736419414606872,
20140402,P,randomise_1s,10min,60,0.8287721582617082,
20140402,P,randomise_1s,10min,58,0.585248089943656,
20140402,P,randomise_1s,10min,39,0.5570604074073061,
20140402,P,randomise_1s,10min,22,0.5969508118475193,
20140402,P,randomise_1s,10min,20,0.6420733071802095,
20140402,P,randomise_1s,10min,23,0.7602527034821183,
20140402,P,randomise_1s,10min,28,0.6985438311422574,
20140402,P,randomise_1s,10min,20,0.6282496581159199,
20140402,Tr,raw,day,29106,0.29658825296985436,0.9391426800604218
20140402,Tr,merge_0.001s,day,23364,0.58164128794598,0.9304068990623813
20140402,Tr,merge_0.01s,day,20452,0.6165371085734583,0.921756105640672
20140402,Tr,merge_0.1s,day,16219,0.7676734586040153,0.9237901422723356
20140402,Tr,randomise_1s,10min,348,0.6570485670542032,
20140402,Tr,randomise_1s,10min,220,0.518147782262858,
20140402,Tr,randomise_1s,10min,236,0.5564042866606893,
20140402,Tr,randomise_1s,10min,215,0.532182270500206,
20140402,Tr,randomise_1s,10min,663,0.7738349010710898,
20140402,Tr,randomise_1s,10min,509,0.656606279111224,
20140402,Tr,randomise_1s,10min,511,0.5919312999810666,
20140402,Tr,randomise_1s,10min,421,0.6272908052327594,
20140402,Tr,randomise_1s,10min,310,0.6731611448275069,
20140402,Tr,randomise_1s,10min,423,0.6632746380217799,
20140402,Tr,randomise_1s,10min,466,0.7242108114997998,
20140402,Tr,randomise_1s,10min,304,0.5819637024269794,
20140402,Tr,randomise_1s,10min,287,0.5467793662609486,
20140402,Tr,randomise_1s,10min,1721,0.7798940406082283,
20140402,Tr,randomise_1s,10min,686,0.6772271661687046,
20140402,Tr,randomise_1s,10min,330,0.5583527498802644,
20140402,Tr,randomise_1s,10min,296,0.5614933466692494,
20140402,Tr,randomise_1s,10min,215,0.5051740314252183,
20140402,Tr,randomise_1s,10min,531,0.6464619810135515,
20140402,Tr,randomise_1s,10min,324,0.6093343260057364,
20140402,Tr,randomise_1s,10min,382,0.5921577827166057,
20140402,Tr,randomise_1s,10min,413,0.6192225139677533,
20140402,Tr,randomise_1s,10min,304,0.5852140572238431,
20140402,Tr,randomise_1s,10min,363,0.6377633478647698,
20140402,Tr,randomise_1s,10min,566,0.7657345871975417,
20140402,Tr,randomise_1s,10min,358,0.6554651865576993,
20140402,Tr,randomise_1s,10min,330,0.5882878804868479,
20140402,Tr,randomise_1s,10min,277,0.6317214423158346,
20140402,Tr,randomise_1s,10min,168,0.3694223917854686,
20140402,Tr,randomise_1s,10min,166,0.536715645118936,
20140402,Tr,randomise_1s,10min,245,0.7219006183984782,
20140402,Tr,randomise_1s,10min,123,0.5937494348770044,
20140402,Tr,randomise_1s,10min,150,0.473246125073726,
20140402,Tr,randomise_1s,10min,164,0.5176434843143995,
20140402,Tr,randomise_1s,10min,306,0.6112189005087608,
20140402,Tr,randomise_1s,10min,289,0.6963874868819547,
20140402,Tr,randomise_1s,10min,205,0.6420434234989483,
20140402,Tr,randomise_1s,10min,1721,0.8412100088734871,
20140402,Tr,randomise_1s,10min,472,0.533583901769997,
20140402,Tr,randomise_1s,10min,502,0.6428517769750434,
20140402,Tr,randomise_1s,10min,278,0.6004153647361794,
20140402,Tr,randomise_1s,10min,789,0.7028684913387432,
20140402,Tr,randomise_1s,10min,809,0.6713602424915733,
20140402,Tr,randomise_1s,10min,388,0.6590898285467038,
20140402,Tr,randomise_1s,10min,890,0.6856353425308844,
20140402,Tr,randomise_1s,10min,658,0.6295150645959277,
20140402,Tr,randomise_1s,10min,634,0.6996118144819929,
20140402,Tr,randomise_1s,10min,389,0.5974658866342272,
20140402,Tr,randomise_1s,10min,1366,0.7577936627475725,
20140402,Tr,randomise_1s,10min,551,0.5545437011591529,
20140402,Tr,randomise_1s,10min,466,0.5420063575505804,
20140402,Tr,randomise_1s,10min,380,0.6185970677594106,
20140402,Tr,randomise_1s,10min,589,0.6198337805445573,
20140402,Tr,randomise_1s,10min,321,0.5288835277709163,
20140402,Tr,randomise_1s,10min,489,0.6855445262330577,
20140402,Tr,randomise_1s,10min,811,0.7494959023249006,
20140402,Tr,randomise_1s,10min,272,0.5523365786657811,
20140402,Tr,randomise_1s,10min,202,0.5383714652452387,
20140402,Tr,randomise_1s,10min,223,0.3670984126573159,
20140402,Tr,randomise_1s,10min,203,0.5846463863334195,
20140402,Tr,randomise_1s,10min,502,0.8119051236645055,
20140402,Tr,randomise_1s,10min,106,0.5200913242623655,
20140402,Tr,randomise_1s,10min,87,0.43328710008364585,
20140402,Tr,randomise_1s,10min,94,0.3505279044473742,
20140402,Tr,randomise_1s,10min,79,0.6238512087049943,
20140402,Tr,randomise_1s,10min,73,0.38011477143588396,
20140402,Tr,randomise_1s,10min,119,0.7841976350621326,
20140402,Tr,randomise_1s,10min,70,0.2963643839890911,
20140402,Tr,randomise_1s,10min,40,0.41263905316518323,
20140402,Tr,randomise_1s,10min,48,0.269184390929109,
20140402,Tr,randomise_1s,10min,39,0.5580257669971759,
20140402,Tr,randomise_1s,10min,30,0.40924033647837305,
20140402,Tr,randomise_1s,10min,32,0.45245124642096335,
20140402,Tr,randomise_1s,10min,31,0.35073242204868527,
20140402,Tr,randomise_1s,10min,48,0.4621583146278473,
20140402,Tr,randomise_1s,10min,66,0.6113882119783421,
20140402,Tr,randomise_1s,10min,76,0.29026751250614197,
20140402,Tr,randomise_1s,10min,124,0.13247036250446356,
20140402,Tr,randomise_1s,10min,46,0.24220059947410172,
20140402,Tr,randomise_1s,10min,36,0.04639104301488192,
20140403,P,raw,day,15827,0.5728507546978566,0.968560058145542
20140403,P,merge_0.001s,day,8431,0.5978412807442126,0.95073785886739
20140403,P,merge_0.01s,day,6653,0.678014839309576,0.9426731631051316
20140403,P,merge_0.1s,day,5090,0.7523250228103652,0.9417660384524025
20140403,P,randomise_1s,10min,142,0.7176109795631388,
20140403,P,randomise_1s,10min,120,0.7140457738487448,
20140403,P,randomise_1s,10min,79,0.864517975893974,
20140403,P,randomise_1s,10min,142,0.7947161455213502,
20140403,P,randomise_1s,10min,218,0.816479954745716,
20140403,P,randomise_1s,10min,88,0.655785139669915,
20140403,P,randomise_1s,10min,243,0.7772591869031753,
20140403,P,randomise_1s,10min,61,0.7197856885645336,
20140403,P,randomise_1s,10min,163,0.7769435351338363,
20140403,P,randomise_1s,10min,85,0.7289379832624681,
20140403,P,randomise_1s,10min,199,0.7227349649885587,
20140403,P,randomise_1s,10min,92,0.7104669610438434,
20140403,P,randomise_1s,10min,166,0.7983476286892213,
20140403,P,randomise_1s,10min,94,0.6313665105121986,
20140403,P,randomise_1s,10min,179,0.8259592517867954,
20140403,P,randomise_1s,10min,264,0.7496850068742279,
20140403,P,randomise_1s,10min,262,0.7805782797812149,
20140403,P,randomise_1s,10min,204,0.7411823025537649,
20140403,P,randomise_1s,10min,295,0.787211145882443,
20140403,P,randomise_1s,10min,173,0.7657010084231463,
20140403,P,randomise_1s,10min,97,0.6593351827393271,
20140403,P,randomise_1s,10min,51,0.6044040139002137,
20140403,P,randomise_1s,10min,104,0.7538940693073518,
20140403,P,randomise_1s,10min,66,0.7683847257108697,
20140403,P,randomise_1s,10min,53,0.6317834439042397,
20140403,P,randomise_1s,10min,28,0.49099934335924433,
20140403,P,randomise_1s,10min,109,0.7711553593505462,
20140403,P,randomise_1s,10min,96,0.7740752670363041,
20140403,P,randomise_1s,10min,129,0.7916155822386477,
20140403,P,randomise_1s,10min,111,0.7078464298086745,
20140403,P,randomise_1s,10min,154,0.7553296916341352,
20140403,P,randomise_1s,10min,206,0.8137675704906451,
20140403,P,randomise_1s,10min,115,0.7579895282446091,
20140403,P,randomise_1s,10min,183,0.6256550693763464,
20140403,P,randomise_1s,10min,1418,0.8720846156179124,
20140403,P,randomise_1s,10min,263,0.7606003815022003,
20140403,P,randomise_1s,10min,171,0.8013437021278421,
20140403,P,randomise_1s,10min,162,0.7330179911191237,
20140403,P,randomise_1s,10min,202,0.7187708268537959,
20140403,P,randomise_1s,10min,2352,0.8831298729553771,
20140403,P,randomise_1s,10min,1233,0.7802058383044701,
20140403,P,randomise_1s,10min,560,0.7462812074740232,
20140403,P,randomise_1s,10min,739,0.7628434004487231,
20140403,P,randomise_1s,10min,425,0.8220470158250545,
20140403,P,randomise_1s,10min,476,0.7929942242531502,
20140403,P,randomise_1s,10min,746,0.8404258015566635,
20140403,P,randomise_1s,10min,236,0.7007207040160525,
20140403,P,randomise_1s,10min,205,0.7595414143477296,
20140403,P,randomise_1s,10min,472,0.7989231898832619,
20140403,P,randomise_1s,10min,69,0.6290081020607926,
20140403,P,randomise_1s,10min,180,0.7831940681673348,
20140403,P,randomise_1s,10min,82,0.7296958776798084,
20140403,P,randomise_1s,10min,126,0.8473113760698955,
20140403,P,randomise_1s,10min,170,0.8721261813358134,
20140403,P,randomise_1s,10min,117,0.77853345005083,
20140403,P,randomise_1s,10min,86,0.8261188970402111,
20140403,P,randomise_1s,10min,101,0.7954174975549817,
20140403,P,randomise_1s,10min,89,0.7126822115481586,
20140403,P,randomise_1s,10min,51,0.7314187029496099,
20140403,P,randomise_1s,10min,25,0.5530085750725933,
20140403,P,randomise_1s,10min,68,0.7066823422112217,
20140403,P,randomise_1s,10min,30,0.7298299482336247,
20140403,P,randomise_1s,10min,32,0.6753034206330797,
20140403,P,randomise_1s,10min,21,0.69409544331276,
20140403,P,randomise_1s,10min,24,0.6591264466373915,
20140403,Tr,raw,day,40259,0.6906056016112613,0.9632685390930911
20140403,Tr,merge_0.001s,day,33660,0.7326406815304802,0.9567206805502105
20140403,Tr,merge_0.01s,day,30148,0.763782295193957,0.9526046002592886
20140403,Tr,merge_0.1s,day,23420,0.8205396825772806,0.9476408188667617
20140403,Tr,randomise_1s,10min,553,0.7509750330421043,
20140403,Tr,randomise_1s,10min,504,0.7430993222925026,
20140403,Tr,randomise_1s,10min,389,0.7800248148188861,
20140403,Tr,randomise_1s,10min,644,0.7848064376068332,
20140403,Tr,randomise_1s,10min,643,0.7495866403800513,
20140403,Tr,randomise_1s,10min,406,0.5806814939440414,
20140403,Tr,randomise_1s,10min,963,0.7689483243886099,
20140403,Tr,randomise_1s,10min,280,0.5158346171317986,
20140403,Tr,randomise_1s,10min,658,0.8260159237592446,
20140403,Tr,randomise_1s,10min,461,0.6937586506141147,
20140403,Tr,randomise_1s,10min,825,0.7277390925449909,
20140403,Tr,randomise_1s,10min,448,0.6335146701405857,
20140403,Tr,randomise_1s,10min,476,0.7081566219444917,
20140403,Tr,randomise_1s,10min,494,0.715290513543538,
20140403,Tr,randomise_1s,10min,590,0.7361577057070701,
20140403,Tr,randomise_1s,10min,716,0.6833933087109447,
20140403,Tr,randomise_1s,10min,1349,0.8071441298293318,
20140403,Tr,randomise_1s,10min,703,0.7025023618767895,
20140403,Tr,randomise_1s,10min,698,0.7223284066631048,
20140403,Tr,randomise_1s,10min,437,0.6976959290092641,
20140403,Tr,randomise_1s,10min,618,0.7387028830993895,
20140403,Tr,randomise_1s,10min,315,0.6428284814975841,
20140403,Tr,randomise_1s,10min,207,0.6435766591965059,
20140403,Tr,randomise_1s,10min,177,0.4695545121843507,
20140403,Tr,randomise_1s,10min,188,0.4704571850648965,
20140403,Tr,randomise_1s,10min,94,0.3833761672873998,
20140403,Tr,randomise_1s,10min,187,0.5607398136229367,
20140403,Tr,randomise_1s,10min,204,0.6240125178398166,
20140403,Tr,randomise_1s,10min,689,0.822231738133191,
20140403,Tr,randomise_1s,10min,642,0.7780792625763988,
20140403,Tr,randomise_1s,10min,771,0.7995635633627693,
20140403,Tr,randomise_1s,10min,667,0.7567789071571822,
20140403,Tr,randomise_1s,10min,711,0.82081233179131,
20140403,Tr,randomise_1s,10min,328,0.5472836958105775,
20140403,Tr,randomise_1s,10min,1285,0.8180033342919877,
20140403,Tr,randomise_1s,10min,469,0.5630165933790052,
20140403,Tr,randomise_1s,10min,456,0.6754259380493701,
20140403,Tr,randomise_1s,10min,306,0.5868807992112759,
20140403,Tr,randomise_1s,10min,320,0.5831679317075991,
20140403,Tr,randomise_1s,10min,2379,0.8720078500442481,
20140403,Tr,randomise_1s,10min,2309,0.791737638560755,
20140403,Tr,randomise_1s,10min,1047,0.7068797478623629,
20140403,Tr,randomise_1s,10min,1257,0.7339018427124022,
20140403,Tr,randomise_1s,10min,726,0.6116069568744462,
20140403,Tr,randomise_1s,10min,1197,0.7236874355363225,
20140403,Tr,randomise_1s,10min,1751,0.7389945878939312,
20140403,Tr,randomise_1s,10min,676,0.6336275363254442,
20140403,Tr,randomise_1s,10min,404,0.5811361556492562,
20140403,Tr,randomise_1s,10min,1045,0.7463617774869489,
20140403,Tr,randomise_1s,10min,602,0.6191845899271412,
20140403,Tr,randomise_1s,10min,1391,0.7273395850883352,
20140403,Tr,randomise_1s,10min,538,0.6376823874164438,
20140403,Tr,randomise_1s,10min,521,0.6661208131239594,
20140403,Tr,randomise_1s,10min,551,0.6784852160117417,
20140403,Tr,randomise_1s,10min,384,0.6336130497019822,
20140403,Tr,randomise_1s,10min,527,0.5841894298492928,
20140403,Tr,randomise_1s,10min,240,0.5400373422544053,
20140403,Tr,randomise_1s,10min,235,0.4697103261785711,
20140403,Tr,randomise_1s,10min,133,0.37488068372001426,
20140403,Tr,randomise_1s,10min,220,0.5252531890039044,
20140403,Tr,randomise_1s,10min,198,0.5552995300585066,
20140403,Tr,randomise_1s,10min,114,0.5881341186986612,
20140403,Tr,randomise_1s,10min,129,0.5258991365810096,
20140403,Tr,randomise_1s,10min,107,0.5897595002686709,
20140403,Tr,randomise_1s,10min,97,0.4819806043205169,
20140403,Tr,randomise_1s,10min,109,0.6088343297980914,
20140403,Tr,randomise_1s,10min,25,0.2960286921419655,
20140403,Tr,randomise_1s,10min,40,0.6271469446014857,
20140403,Tr,randomise_1s,10min,30,0.4929546980001535,
20140403,Tr,randomise_1s,10min,28,0.524455477764795,
20140403,Tr,randomise_1s,10min,24,0.03761236692639409,
20140403,Tr,randomise_1s,10min,29,0.3209183585032586,
20140403,Tr,randomise_1s,10min,36,0.47459323382223334,
20140403,Tr,randomise_1s,10min,36,0.5671027332998563,
20140403,Tr,randomise_1s,10min,20,0.09816407209197338,
20140403,Tr,randomise_1s,10min,29,0.6163979778472287,
20140403,Tr,randomise_1s,10min,33,0.2976869672636564,
20140403,Tr,randomise_1s,10min,23,0.14793094878320784,
20140404,P,raw,day,15312,0.5707561692867316,0.9486663004027988
20140404,P,merge_0.001s,day,8244,0.5626537458520169,0.9143938394138241
20140404,P,merge_0.01s,day,6488,0.6305913798002676,0.9017946957862235
20140404,P,merge_0.1s,day,4993,0.7384832805835826,0.8944678462170036
20140404,P,randomise_1s,10min,140,0.7013877188930406,
20140404,P,randomise_1s,10min,86,0.6730095297936239,
20140404,P,randomise_1s,10min,57,0.6657696158444317,
20140404,P,randomise_1s,10min,21,0.7115363811247511,
